"","log2foldChange","pValues","FDR","celltype","gene"
"TTYH32",-0.0301016580484497,8.09724614138739e-05,0.00316962492211867,"Mic","TTYH32"
"CIDEB",-0.0396732900096719,0.00472326071864842,0.0427635254893597,"Mic","CIDEB"
"ZFHX2",-0.0288764994729513,0.00290579699732906,0.0317542841035746,"Mic","ZFHX2"
"LIMD2",-0.0344396961255393,0.00127306337704432,0.0189623881733191,"Mic","LIMD2"
"VPS451",-0.0101690441680828,0.00548806870888507,0.0474970785376091,"Mic","VPS451"
"ODF22",0.015317743620578,0.00531535188124174,0.0464221547642961,"Mic","ODF22"
"TOR1A4",-0.0119801210411214,0.00117431933632272,0.018051033171788,"Mic","TOR1A4"
"TMOD13",-0.0215144135686307,0.00111852087582625,0.0174918841766086,"Mic","TMOD13"
"STXBP1",-0.0182062221262287,0.00233137158753857,0.0277768863853818,"Mic","STXBP1"
"CDK5RAP22",0.0275951215099877,0.00346943314753627,0.0356012208369841,"Mic","CDK5RAP22"
"TMEM8B",-0.0172160726211668,0.000580658093748101,0.0114560250196951,"Mic","TMEM8B"
"FOXP4",-0.0340283482303279,4.48373920817224e-05,0.00225809366043148,"Mic","FOXP4"
"TFAP2A3",-0.0561604210615463,0.000419426057676585,0.00934703485156989,"Mic","TFAP2A3"
"TMEM14B",-0.0326433860609212,6.54524000032338e-05,0.00276816642002627,"Mic","TMEM14B"
"HCRTR2",-0.0591752219610242,0.00278780755599931,0.0309285026683692,"Mic","HCRTR2"
"MYO7A2",-0.0186656405687415,0.000202801866378539,0.00576047601902677,"Mic","MYO7A2"
"CREBZF3",-0.0162808935384726,0.00104153093163559,0.0167674432842701,"Mic","CREBZF3"
"NEK1",0.0175548073603924,0.00274599878499306,0.0306646545574353,"Mic","NEK1"
"C11orf1",-0.0126614022224114,0.00510180762637986,0.0450713645469566,"Mic","C11orf1"
"UNC13C2",-0.0236665637590816,0.0043941450869705,0.0412979504490598,"Mic","UNC13C2"
"PAK61",-0.0184702447765144,0.00167886899896531,0.0224680807466424,"Mic","PAK61"
"TTLL73",-0.0162753759491974,0.00292773305705287,0.0319711791037656,"Mic","TTLL73"
"FNBP1L2",0.0222549331219648,0.000892781883530748,0.0150203193811602,"Mic","FNBP1L2"
"GIPC23",-0.0366241250956647,0.00275119337172845,0.0306779100663966,"Mic","GIPC23"
"DYNC2LI1",-0.0229951906609314,0.00389628823599121,0.0380434776103478,"Mic","DYNC2LI1"
"CALHM2",-0.027880086041046,0.00153907724372065,0.0213049481024984,"Mic","CALHM2"
"PLCE12",0.0186806645605015,0.000185926385702933,0.00540139082563928,"Mic","PLCE12"
"NAB13",-0.0117160080376868,0.000579422234132706,0.0114463927800926,"Mic","NAB13"
"SLC40A14",-0.0684126978766502,3.00063985127454e-07,7.65663268716887e-05,"Mic","SLC40A14"
"SPPL2A3",-0.0340030633058301,0.00366708665491357,0.0367188336734642,"Mic","SPPL2A3"
"GLCE3",-0.0217049543430869,0.00297205918171645,0.0322710823206233,"Mic","GLCE3"
"PPCDC3",-0.0307054087511562,0.000159712351351671,0.00480392160941863,"Mic","PPCDC3"
"SEMA7A4",-0.0474314660236868,3.16288801335879e-08,1.5064808932706e-05,"Mic","SEMA7A4"
"UBL73",-0.026326031177816,0.000535380381180273,0.0108278383564993,"Mic","UBL73"
"FAM13A4",-0.0285742535734519,8.1362677621988e-05,0.00316962492211867,"Mic","FAM13A4"
"TRPC33",-0.0440580891938047,0.000117920045800732,0.00400356339045391,"Mic","TRPC33"
"LEF11",-0.0751802688504579,0.00453958540983656,0.0420199834489708,"Mic","LEF11"
"PPP3CA4",-0.0240383011447367,2.73349015342459e-05,0.00156155724809442,"Mic","PPP3CA4"
"SLC39A84",-0.206695064305697,2.55352679298832e-11,1.30314984002171e-07,"Mic","SLC39A84"
"FGD4",0.0153284227341706,0.0029664851266215,0.0322710823206233,"Mic","FGD4"
"TAPBPL",-0.0267801799750012,0.00348230211039762,0.0356615687693562,"Mic","TAPBPL"
"PIANP",-0.0519874669723641,2.64622041283515e-07,7.23457759294753e-05,"Mic","PIANP"
"AMIGO2",0.0280470609652164,0.00449062781127369,0.0417181503583739,"Mic","AMIGO2"
"LUM2",-0.0986790694341106,0.00159491582754332,0.0217243428111105,"Mic","LUM2"
"TDG4",-0.0242843566944333,0.000749691191464526,0.0135351086572192,"Mic","TDG4"
"GIT2",-0.0128770565905247,0.000558783773404001,0.011168380640751,"Mic","GIT2"
"CCDC65",-0.0142006173901109,0.00185909499664756,0.0241824506360868,"Mic","CCDC65"
"SETD1B1",-0.0188922519735444,0.000505232583001718,0.0105239603343623,"Mic","SETD1B1"
"SRRM41",-0.0305169283561244,3.39781881109179e-05,0.00184470234034806,"Mic","SRRM41"
"RAB201",0.0371141372034121,0.000676374099732361,0.0126903032682628,"Mic","RAB201"
"RDH123",0.0499995418822216,0.000478736273182672,0.0100956643835079,"Mic","RDH123"
"STON24",0.0187721893516715,0.000870896150343829,0.0148149111797378,"Mic","STON24"
"FAM181A",-0.0820146378046149,0.00160440156957064,0.0218147318207162,"Mic","FAM181A"
"SERF21",-0.0260318490483229,0.00166569390523724,0.022350371331448,"Mic","SERF21"
"DISP22",-0.0274284009710075,7.80954687939272e-07,0.000148047153834628,"Mic","DISP22"
"ANP32A4",0.0184642728611673,0.00212159784115772,0.0261527076877011,"Mic","ANP32A4"
"COMMD41",-0.0266243390298717,1.17086459706688e-06,0.000186728510219728,"Mic","COMMD41"
"SCAPER4",0.015561614294799,0.00395377693842469,0.0384820883199504,"Mic","SCAPER4"
"DNAJA42",0.0747029394804022,5.69507419970204e-05,0.0025796327218177,"Mic","DNAJA42"
"ULK34",-0.0121365029487928,4.52844208568534e-05,0.00227312945350304,"Mic","ULK34"
"MFGE82",-0.0350489316603713,4.86540850830649e-05,0.00236308963914017,"Mic","MFGE82"
"IQGAP1",0.0245619748811858,0.000214677813723061,0.00594343097305619,"Mic","IQGAP1"
"ABCC121",-0.0435514222375704,0.00380448669039345,0.0374817832882392,"Mic","ABCC121"
"CLEC18B4",0.0545543130440891,0.00162032661296943,0.021933864230382,"Mic","CLEC18B4"
"KATNB1",-0.0154827227143817,0.00220928588662607,0.0268872551067131,"Mic","KATNB1"
"PCTP3",0.0167627742146328,0.00546863089847135,0.0473824216500262,"Mic","PCTP3"
"SGSM21",-0.0176949937465816,0.00505642376209363,0.0448256211914612,"Mic","SGSM21"
"G6PC3",-0.0290055926089083,0.0027304687382722,0.0305580967711604,"Mic","G6PC3"
"GNAL4",-0.0479377006481618,4.19743312825199e-10,1.28525402387076e-06,"Mic","GNAL4"
"ADCYAP13",0.173763571182842,3.04045883355527e-08,1.5064808932706e-05,"Mic","ADCYAP13"
"ARRB2",-0.0260914844919435,0.00203316689825729,0.0254936815825709,"Mic","ARRB2"
"SLC13A52",-0.0689440407588342,0.00362675546201254,0.0364820145357503,"Mic","SLC13A52"
"TTYH22",-0.0310202308801308,0.00261901111594293,0.0298785843406008,"Mic","TTYH22"
"TRIM65",-0.0223979469059885,0.00344382498574731,0.0354096444135603,"Mic","TRIM65"
"RNF157",-0.0153865162299729,0.000602046808093895,0.0117268913892081,"Mic","RNF157"
"ZNF750",-0.0244616080998945,0.00317327533815854,0.0336213463164064,"Mic","ZNF750"
"WDR45B3",-0.0134048693852655,0.00196716448260394,0.0250559802235161,"Mic","WDR45B3"
"TNFRSF11A1",-0.0307478140479573,0.00245491827365437,0.0287016648792199,"Mic","TNFRSF11A1"
"PNMT4",-0.0708301286699898,5.23962243518538e-07,0.000111214786244842,"Mic","PNMT4"
"STAC2",-0.0442035381189507,0.00128593138987473,0.0190233667734217,"Mic","STAC2"
"CACNA1A",-0.0254265405281799,0.00411586445076203,0.0395567386950198,"Mic","CACNA1A"
"SLC39A3",-0.0260189732043048,0.00115076451778765,0.0177961664316454,"Mic","SLC39A3"
"NFIC1",-0.0312784546747116,1.24648387681205e-05,0.000895946861689788,"Mic","NFIC1"
"TMEM91",-0.0206975770696634,0.0015605747631011,0.0214939161776505,"Mic","TMEM91"
"HUNK3",-0.0366164686640307,4.59628969568869e-05,0.00229964690330045,"Mic","HUNK3"
"TRPM24",-0.0436199878515131,5.8709279711664e-07,0.00011984520965141,"Mic","TRPM24"
"LMTK31",-0.0341333852012244,4.87886855979819e-06,0.000481458561379312,"Mic","LMTK31"
"RNPEPL13",-0.0255762655623295,4.35730542392746e-06,0.000440861724811373,"Mic","RNPEPL13"
"FBN3",-0.0284052161762037,0.00187001616071012,0.0242626673054847,"Mic","FBN3"
"SLC47A13",-0.0934682765147512,1.85984730105501e-05,0.00120456257661152,"Mic","SLC47A13"
"IGLON52",-0.0465031640713409,5.83623567158009e-05,0.00258993530817076,"Mic","IGLON52"
"EFHD23",-0.0443888697461032,3.5186207845328e-06,0.000385860823377413,"Mic","EFHD23"
"PEX14",-0.0295363198478102,0.00350817044504419,0.0358067263424177,"Mic","PEX14"
"ZNF5933",0.0147301605392953,0.0010630120953805,0.016952828312787,"Mic","ZNF5933"
"C1orf2161",0.0268418305300555,0.00217969413636698,0.0266755533395511,"Mic","C1orf2161"
"WDTC1",-0.0157358596266919,0.00343108552978053,0.0353498785066891,"Mic","WDTC1"
"PSMA54",-0.035925942207407,9.81618721919747e-06,0.000762872214852351,"Mic","PSMA54"
"CELSR23",-0.0319464401177383,9.22629174179947e-08,3.28498898992907e-05,"Mic","CELSR23"
"GJA54",-0.122742088053202,4.35730542392746e-06,0.000440861724811373,"Mic","GJA54"
"CREG13",-0.0415354389091158,1.00882690048754e-06,0.000170224618881079,"Mic","CREG13"
"ABL2",0.0158457169946322,0.00326933145982974,0.0342597293976683,"Mic","ABL2"
"ECM12",-0.0295418213348311,0.00140445745799152,0.0201143533038823,"Mic","ECM12"
"CGN4",0.0545801338412431,1.6503158132997e-05,0.00109853630876602,"Mic","CGN4"
"RFX51",-0.00943166108316884,0.000849508749693656,0.0145643661341656,"Mic","RFX51"
"SELENBP11",-0.067192126691646,0.000466483741288655,0.00993305435205744,"Mic","SELENBP11"
"GABPB24",0.0228438272968301,0.000281339470534747,0.00721492009026294,"Mic","GABPB24"
"EIF2D1",-0.0184438727735907,0.00010729575347244,0.00376765593041986,"Mic","EIF2D1"
"FBXO283",-0.013102843420147,0.00499349945701941,0.044473808427555,"Mic","FBXO283"
"CNIH43",-0.0209134910583098,0.000491288453640226,0.010317731447506,"Mic","CNIH43"
"PPFIA41",-0.0318023791434703,0.000269025472687597,0.0069691708745298,"Mic","PPFIA41"
"SYT24",-0.0702001015187752,0.000112755463781655,0.00390562477488042,"Mic","SYT24"
"RHOB1",-0.0424590371359894,0.000344334613049684,0.00816062372413414,"Mic","RHOB1"
"TEX2614",-0.0285716506075779,2.67159589495233e-05,0.00155135589049049,"Mic","TEX2614"
"NPHP12",0.0271956000666091,0.000611065229805179,0.0118422894535662,"Mic","NPHP12"
"C1QL2",-0.045095822950347,0.00289488531623156,0.0316802674706971,"Mic","C1QL2"
"FBLN74",-0.100045203937056,5.74297278205622e-12,4.39624566466404e-08,"Mic","FBLN74"
"NXPH2",0.0323454179278431,0.00187732964525168,0.0243163425285983,"Mic","NXPH2"
"SCN1A2",-0.0326240181146122,0.00112993933111997,0.0175806617474052,"Mic","SCN1A2"
"NBEAL11",0.0238274494760837,0.00242695681326386,0.028472573801586,"Mic","NBEAL11"
"SUMF11",-0.0161063329405824,0.00132260327537852,0.0193216184599667,"Mic","SUMF11"
"ANKMY12",-0.0242021333416398,0.00399739778074829,0.0387833713708849,"Mic","ANKMY12"
"CPNE94",-0.0265654348813287,2.81213724813366e-06,0.000342659953312456,"Mic","CPNE94"
"MARCH41",-0.0186142442865883,0.000329451779685563,0.00796075137520913,"Mic","MARCH41"
"GMPPA1",-0.0219882288217286,0.000327997077576578,0.00795821752408465,"Mic","GMPPA1"
"CNTN43",-0.0291598151710559,0.0010630120953805,0.016952828312787,"Mic","CNTN43"
"IQSEC14",-0.0315899063798364,1.15467283346177e-08,8.4181148001427e-06,"Mic","IQSEC14"
"CAND2",-0.0131909854386518,0.00561594178377699,0.0482491968067484,"Mic","CAND2"
"TAGLN3",0.0320354170182373,0.00313792253399767,0.0334784627146371,"Mic","TAGLN3"
"TCTA4",-0.0744029525552827,1.46722398886914e-08,9.76660837808108e-06,"Mic","TCTA4"
"NICN12",-0.0458090782074554,3.56801287798988e-06,0.000387420405404433,"Mic","NICN12"
"VWA5B21",-0.0295022317701654,0.000724976303600797,0.0133205898673662,"Mic","VWA5B21"
"SRD5A13",-0.0227493625973225,0.000726498532936041,0.0133205898673662,"Mic","SRD5A13"
"OSMR2",0.0902393211139305,3.04079944522264e-05,0.00168067290636673,"Mic","OSMR2"
"GZMA1",-0.0669420922660791,0.00319108753503787,0.0337167357911869,"Mic","GZMA1"
"SSBP2",-0.0147762830308107,0.00128851935624025,0.0190233667734217,"Mic","SSBP2"
"CRHBP",0.0459112511211917,0.00234930812879864,0.0278605015119343,"Mic","CRHBP"
"PPIP5K24",-0.0228408290714777,4.20339877363865e-06,0.000434824562327079,"Mic","PPIP5K24"
"ADAMTS19",0.0234462346508102,0.0030169968138693,0.032597192110331,"Mic","ADAMTS19"
"CXCL144",-0.0288490771232812,1.56232574778693e-05,0.0010564657572971,"Mic","CXCL144"
"N4BP32",-0.050823339567436,6.12150789811943e-07,0.000121714657039232,"Mic","N4BP32"
"RMND5B1",-0.015203663302056,0.00152691573536208,0.0211748912213709,"Mic","RMND5B1"
"CPLX23",-0.0329990955320438,6.68030280336719e-06,0.000571371150388557,"Mic","CPLX23"
"TBC1D7",-0.0150661704605892,0.00590053353155511,0.0499652479912106,"Mic","TBC1D7"
"KLHL31",0.021688389875945,0.00329988779061305,0.034438501754796,"Mic","KLHL31"
"DCDC21",0.0512092336693821,0.00455601173729942,0.042146549666498,"Mic","DCDC21"
"RNF44",-0.0286378089132269,9.4830382314545e-05,0.00345679322198972,"Mic","RNF44"
"TCTE1",-0.0502694626864877,0.00279835019127159,0.0310005364894125,"Mic","TCTE1"
"RSPO3",0.0473070935371513,0.00113453681193693,0.0176163880230775,"Mic","RSPO3"
"SLC18B12",-0.0476029921275885,0.000183385690854676,0.00535808192172727,"Mic","SLC18B12"
"TMEM1813",-0.0167391007315416,0.00262896901786871,0.0298808579536525,"Mic","TMEM1813"
"IGFBP12",-0.0423694414181733,0.00147914959696347,0.0207950232594222,"Mic","IGFBP12"
"ATXN7L1",-0.0171354640151558,0.00264397077821455,0.0299623927568207,"Mic","ATXN7L1"
"SYTL53",0.0407696149450394,1.45379956141827e-07,4.63701485110703e-05,"Mic","SYTL53"
"SLC16A24",0.0190360971473416,0.00366708665491357,0.0367188336734642,"Mic","SLC16A24"
"ZNF1573",0.037289737800621,0.00014188217076181,0.0044973416860524,"Mic","ZNF1573"
"IGSF1",-0.0301714377069388,0.00470628919828474,0.0427108996003197,"Mic","IGSF1"
"RPL101",-0.0366976070025586,2.83968761553624e-05,0.00160426632449667,"Mic","RPL101"
"SYBU4",-0.0091986892898781,0.00161713001282078,0.0219293715644695,"Mic","SYBU4"
"ZNF72",-0.0223610395264777,0.00119107193521815,0.0182353113281899,"Mic","ZNF72"
"FBXO10",-0.018135828611106,0.000509596763406597,0.0105658300139501,"Mic","FBXO10"
"MED22",-0.0149538080254086,0.000816639317756184,0.0142238315754803,"Mic","MED22"
"ASB62",-0.0125076224336613,0.00127819625048108,0.0189623881733191,"Mic","ASB62"
"SH3GLB2",-0.0134937019978425,0.00133058604030426,0.0194012116924364,"Mic","SH3GLB2"
"LCN22",-0.125376713930263,0.00467251166813546,0.0426317959708902,"Mic","LCN22"
"INPP5E4",-0.0493918434325789,3.62816112018927e-06,0.000388441585665019,"Mic","INPP5E4"
"SEC16A2",-0.00989494186231976,0.00313206542962934,0.0334626111148815,"Mic","SEC16A2"
"ZEB11",0.018495434543893,0.00335554549625764,0.034853053967235,"Mic","ZEB11"
"CAMK2G4",-0.0517713432528577,4.37767815917462e-11,1.67555631542408e-07,"Mic","CAMK2G4"
"FUOM",-0.0381206862337358,0.000874508883890431,0.0148433824970759,"Mic","FUOM"
"LRRC27",-0.0140135139366819,0.00306829189283032,0.0329652974591103,"Mic","LRRC27"
"ITPRIP",0.0315949080945082,0.00139606666700047,0.0200504509116108,"Mic","ITPRIP"
"ADAM12",0.0643294877774299,0.00115076451778765,0.0177961664316454,"Mic","ADAM12"
"ZNF2153",0.0247621023730891,0.00425294097526668,0.0404157095604009,"Mic","ZNF2153"
"DGKZ3",-0.0166578708243277,8.11673478659621e-05,0.00316962492211867,"Mic","DGKZ3"
"ARFGAP21",-0.0114453762826541,0.00133325682524392,0.0194216574638292,"Mic","ARFGAP21"
"TENM41",-0.0118585090667427,0.000524024250265798,0.0106970816954258,"Mic","TENM41"
"LAMTOR13",-0.0208048168039427,0.00015037432065644,0.0046044616985002,"Mic","LAMTOR13"
"ADAM334",-0.0597242665027991,0.000579422234132706,0.0114463927800926,"Mic","ADAM334"
"SLC22A8",-0.0519187447755665,0.00221354320721576,0.0268963067479947,"Mic","SLC22A8"
"ESAM3",-0.0582331062156634,0.000588124938699984,0.0115438369378163,"Mic","ESAM3"
"TMEM25",-0.0330977775205961,0.00166569390523724,0.022350371331448,"Mic","TMEM25"
"COMMD7",-0.00872786055436858,0.00426067637037799,0.0404157095604009,"Mic","COMMD7"
"CABLES2",-0.0204641867695061,0.00245023765274069,0.028679769467477,"Mic","CABLES2"
"TRPT11",-0.0226992223494245,0.00125777870709567,0.0188975387690233,"Mic","TRPT11"
"NUDT223",-0.0199875040416093,5.51639477666161e-05,0.00253347772646508,"Mic","NUDT223"
"TM7SF2",-0.0336962352490793,0.00571612813687907,0.04891778746541,"Mic","TM7SF2"
"VPS511",-0.0159600717635655,0.000438070826964799,0.00965016454795838,"Mic","VPS511"
"HIRIP3",-0.0218064661586843,0.00523084781908582,0.0459198853842912,"Mic","HIRIP3"
"DCUN1D24",-0.0387983265382137,0.00096748083941122,0.0158080380484373,"Mic","DCUN1D24"
"HNMT3",-0.0428324357694763,5.03646315295868e-05,0.0024021261953831,"Mic","HNMT3"
"ADRA2A1",-0.0310363576890831,0.00388203520208269,0.0379769705711731,"Mic","ADRA2A1"
"CCDC102B2",0.0377631040730635,0.00199410004309789,0.0251687317888118,"Mic","CCDC102B2"
"ABCB94",-0.0204770156410858,1.99814737646301e-07,5.9012811109038e-05,"Mic","ABCB94"
"TMEM86A1",-0.0275997823821785,0.00445019578361597,0.0415695530489081,"Mic","TMEM86A1"
"C12orf45",-0.0168763809900865,0.00343744988571172,0.0353916326497958,"Mic","C12orf45"
"MAGI13",0.0151197635692544,0.002021373728912,0.0253665834341334,"Mic","MAGI13"
"MIPOL12",0.0195791566403241,0.00381848085546767,0.0375712994198008,"Mic","MIPOL12"
"TMEM183",-0.0150332399453248,0.00184102319118531,0.0240495435640334,"Mic","TMEM183"
"VPS26B1",-0.0114627192654533,0.00289488531623156,0.0316802674706971,"Mic","VPS26B1"
"TEX92",0.0257754191836348,0.00266914769085117,0.0302029941958103,"Mic","TEX92"
"EDNRA4",-0.0513716628174832,0.000791527572409433,0.0139450945150615,"Mic","EDNRA4"
"AKR1C21",-0.0667852454876972,0.00287317408073779,0.0316007867644365,"Mic","AKR1C21"
"ITIH21",-0.0818491294970851,0.000600768621512098,0.0117169013953506,"Mic","ITIH21"
"ADAM17",0.0180576195114934,0.00156987234927902,0.0215172297828665,"Mic","ADAM17"
"WWC24",0.0285450264442453,1.30847090134662e-08,9.10576795437123e-06,"Mic","WWC24"
"CCDC1754",0.0518074942644962,0.000168813994467121,0.00503809406489594,"Mic","CCDC1754"
"FBXO4",-0.0527421989151384,0.00480032017530601,0.043282038800904,"Mic","FBXO4"
"DST1",0.0224173514187775,0.00226957678587142,0.0273695189038611,"Mic","DST1"
"BAG32",0.0583104171916453,0.00234930812879864,0.0278605015119343,"Mic","BAG32"
"KCNE41",0.0563073818130579,0.00450689360027882,0.0417931805089454,"Mic","KCNE41"
"ZSCAN11",-0.0724292426706034,0.000315172603342456,0.00772525427199096,"Mic","ZSCAN11"
"USP12",0.0201215850913572,0.00232245042441914,0.0277569992176869,"Mic","USP12"
"CCNO",-0.0455792541108339,0.000593152390072557,0.0116127405268681,"Mic","CCNO"
"SLC30A63",-0.0205822128163708,0.00356701468579256,0.0360945107993947,"Mic","SLC30A63"
"TCTEX1D1",-0.0363061351721589,0.00389628823599121,0.0380434776103478,"Mic","TCTEX1D1"
"RAB3C1",0.0438737722604712,0.0028840110486589,0.0316744685473226,"Mic","RAB3C1"
"HNRNPU2",0.0196575851847429,0.00215461943469454,0.0264320701483761,"Mic","HNRNPU2"
"NMRAL1",-0.020197989572452,0.00134129888551458,0.0195016960467504,"Mic","NMRAL1"
"ING1",0.0277696818995166,0.00180890014489815,0.0237108400842386,"Mic","ING1"
"TUBGCP53",-0.028307806725234,8.2941388197119e-05,0.00320664811438861,"Mic","TUBGCP53"
"CMIP2",-0.0254417736583878,0.000837258776351922,0.0144351710202116,"Mic","CMIP2"
"KCNJ161",-0.0584877976753136,0.00307979826450326,0.0330657162900035,"Mic","KCNJ161"
"ROBO34",0.0221853531602099,0.00152388921996353,0.0211712740087492,"Mic","ROBO34"
"NRGN",-0.0684643087328478,0.00106084567885689,0.016952828312787,"Mic","NRGN"
"CDH121",-0.0388612207996104,3.15033749232924e-05,0.00172873358450038,"Mic","CDH121"
"LRRK1",-0.027625353859106,0.0044663288422815,0.0416440283649998,"Mic","LRRK1"
"PGM51",-0.0442797336298648,5.30376853454478e-05,0.00247418296041882,"Mic","PGM51"
"PDLIM33",0.0280735262193166,0.00440211295606139,0.0413474535934355,"Mic","PDLIM33"
"LY96",-0.0562013341090886,0.00141854550946708,0.0202027272092474,"Mic","LY96"
"JAM24",-0.0343518556867992,1.13392570449076e-06,0.000183274703625346,"Mic","JAM24"
"MPPE11",-0.0121093554129885,0.00125020007566774,0.0188206127418615,"Mic","MPPE11"
"EPHB13",-0.0166335997456077,0.000137646800449333,0.00442725318251952,"Mic","EPHB13"
"FBXL18",-0.0304348419411546,7.15995494359448e-05,0.00289997116895321,"Mic","FBXL18"
"PI4K2A2",-0.0198563390583466,0.000522901069893992,0.0106884050468318,"Mic","PI4K2A2"
"MARVELD11",-0.0407450441068651,0.00103516534188634,0.0167000857579345,"Mic","MARVELD11"
"GRIA14",0.0353996673473889,6.039437621852e-05,0.00265700545949868,"Mic","GRIA14"
"TTN4",0.041842848446116,0.00130939680704917,0.0192037797851385,"Mic","TTN4"
"KDM81",-0.0348912981280587,0.00064704128479201,0.0123058410809511,"Mic","KDM81"
"MED7",-0.0102584156776881,0.00475737005812147,0.0429453629657074,"Mic","MED7"
"RRAGA4",-0.027621902525123,4.35212832474958e-05,0.00221365729740585,"Mic","RRAGA4"
"AFF23",0.0247552965557629,0.00113915157991597,0.0176522375389813,"Mic","AFF23"
"ADAMTS31",0.0272185536538712,0.00356701468579256,0.0360945107993947,"Mic","ADAMTS31"
"ADAMTSL3",0.0210659163966498,0.0044663288422815,0.0416440283649998,"Mic","ADAMTSL3"
"ART3",-0.0561827590811221,0.00184823245594243,0.0241025885012594,"Mic","ART3"
"PCGF6",-0.02347141840864,0.00088726315851092,0.0149768455973563,"Mic","PCGF6"
"GDF62",-0.02182210960224,0.000272055707198535,0.00703576499528643,"Mic","GDF62"
"KCNS24",-0.0460563501751317,3.59796649413281e-06,0.000387921598768826,"Mic","KCNS24"
"LRFN2",-0.0264815237207925,0.000158975102337608,0.0047911590881669,"Mic","LRFN2"
"KAT6B1",0.0179763992874298,0.00250694783676909,0.0290328073985891,"Mic","KAT6B1"
"WDYHV1",-0.025940925396486,0.000254915684937327,0.00667138313912902,"Mic","WDYHV1"
"NSMCE2",-0.0216359009540055,0.000963513478709549,0.0157768891540569,"Mic","NSMCE2"
"FBRS1",-0.0121287983768479,0.00449875404541388,0.041768298626614,"Mic","FBRS1"
"PHKG21",-0.029117626293981,2.82006231988043e-06,0.000342659953312456,"Mic","PHKG21"
"ZIC34",-0.0225812532755467,0.00039456573118147,0.00898928771486356,"Mic","ZIC34"
"LHFPL4",-0.0134395460280268,0.00360674151525355,0.0364002719832115,"Mic","LHFPL4"
"TATDN22",-0.00809565325204797,0.00254058074778499,0.0292453317658558,"Mic","TATDN22"
"ATP2B2",-0.0324374375469212,0.00157922091469248,0.0215873858963767,"Mic","ATP2B2"
"SLC6A14",-0.0430151490199515,0.00220928588662607,0.0268872551067131,"Mic","SLC6A14"
"RBPMS1",-0.0188444478933398,0.00419914886828174,0.0400554325067872,"Mic","RBPMS1"
"ST3GAL2",-0.0140139524626131,0.00499349945701941,0.044473808427555,"Mic","ST3GAL2"
"CACNA2D34",0.0261946474729982,0.000108316078194691,0.00379478068000165,"Mic","CACNA2D34"
"KCNJ6",0.03225881433558,0.00105437091303889,0.016867731116641,"Mic","KCNJ6"
"SLC35B22",-0.0264108612435345,8.8063524891714e-05,0.00329646104179008,"Mic","SLC35B22"
"SNX22",-0.0537486181253897,0.00124016081703211,0.0187062680874499,"Mic","SNX22"
"PEX104",-0.0455526633276202,7.03890591211927e-10,1.53950927877923e-06,"Mic","PEX104"
"EXTL12",-0.0715578842783892,0.00130414837768059,0.0191617194455756,"Mic","EXTL12"
"WDR661",0.0283480201024702,0.00194056328879172,0.0247790024615523,"Mic","WDR661"
"XKR8",-0.0208900609683402,0.0019709918611121,0.02506302773557,"Mic","XKR8"
"CNNM4",-0.0122670136063978,0.000453540680726645,0.0097661150800632,"Mic","CNNM4"
"KCNB11",-0.0225767412750297,0.000135099920598762,0.00438410071231637,"Mic","KCNB11"
"ZFAND2B",-0.0112843690067752,0.00228269079687939,0.0273887116772911,"Mic","ZFAND2B"
"GDPD53",-0.0175245075926154,0.000492348203944482,0.0103258232909452,"Mic","GDPD53"
"TMED4",-0.0252944596408344,0.000289624696220664,0.00727773991018063,"Mic","TMED4"
"RNF1662",-0.0424047631446216,6.2506327498787e-07,0.000122688701795696,"Mic","RNF1662"
"NPM22",-0.0252517963629639,1.90863724508114e-05,0.00122778303454589,"Mic","NPM22"
"FAM160B22",-0.01709091031065,0.000261881498911791,0.00683033347246937,"Mic","FAM160B22"
"PAXBP1",0.0252265136051841,0.00227831176705316,0.0273887116772911,"Mic","PAXBP1"
"CSRP11",-0.0405736632991855,8.65933864269349e-07,0.00015596997014075,"Mic","CSRP11"
"CCDC24",-0.0303449115812842,0.000339055504860632,0.00808557598039918,"Mic","CCDC24"
"CBR1",-0.02612721047685,0.00488727467696267,0.0439109010001751,"Mic","CBR1"
"C2orf81",-0.037540997602308,0.0024879123925832,0.0289437224395508,"Mic","C2orf81"
"ADPGK3",-0.0156693876615757,0.000459472188019685,0.00986608583251245,"Mic","ADPGK3"
"PADI41",-0.037905857561522,0.000546965480972413,0.0110039967328353,"Mic","PADI41"
"CYB5R11",-0.0237231477614834,2.64451722754484e-05,0.00154532666998899,"Mic","CYB5R11"
"NAE12",-0.00896089782553844,0.00525888001381293,0.0460603278097689,"Mic","NAE12"
"TMEM692",-0.0158043856149597,0.00112993933111997,0.0175806617474052,"Mic","TMEM692"
"SPON2",-0.0713959503571346,0.00179127738405611,0.0235403062230893,"Mic","SPON2"
"TPPP3",-0.0257885524459418,0.00141571751907819,0.0201812245969154,"Mic","TPPP3"
"ZFYVE28",-0.0205500251058091,0.00539149958311965,0.0468201126588553,"Mic","ZFYVE28"
"C16orf86",-0.039322979294242,0.00495786145206725,0.0443369502518398,"Mic","C16orf86"
"PSKH11",-0.0149739603722523,0.000471552972349414,0.00997165194291371,"Mic","PSKH11"
"ZYX3",-0.0243280461026734,0.0001986797186774,0.00566440687700371,"Mic","ZYX3"
"UBE2J23",-0.0225724251688293,9.01948876977577e-05,0.0033516595404191,"Mic","UBE2J23"
