"","log2foldChange","pValues","FDR","celltype","gene"
"LMX1B",-0.0264990839098899,0.00297721669460308,0.0222478030868465,"RG.hem","LMX1B"
"ZBTB34",-0.00269527196270334,0.00209511635282278,0.0177146532482517,"RG.hem","ZBTB34"
"RALGPS11",-0.00592706576119294,0.00929512298552184,0.0466664323823664,"RG.hem","RALGPS11"
"RPL12",0.00633223939252126,0.00270735049884492,0.021061619216668,"RG.hem","RPL12"
"SWI5",0.00430157913845938,0.00137382953887609,0.0137693143323311,"RG.hem","SWI5"
"ODF2",-0.00328743161082754,0.00708022075539298,0.0385973571434248,"RG.hem","ODF2"
"AL356481.3",-0.00433593608481456,0.00417988978032644,0.0278216911110306,"RG.hem","AL356481.3"
"PKN31",-0.00952701163865545,0.000111397324709713,0.00338453430762067,"RG.hem","PKN31"
"ENDOG1",0.00657698823860222,0.00973486955977951,0.0481847683423493,"RG.hem","ENDOG1"
"PHYHD1",0.0106171142057116,0.00682572679963208,0.0378735153911521,"RG.hem","PHYHD1"
"NUP188",-0.0029043625586313,0.000577076204388502,0.00812082564519164,"RG.hem","NUP188"
"LINC015031",0.00989821017604155,0.00139082190580444,0.0138746949206362,"RG.hem","LINC015031"
"AIF1L",-0.00628916135613729,0.00650257975973047,0.0367886925698597,"RG.hem","AIF1L"
"PLPP71",-0.00604715140846931,0.00530009379582653,0.0323839351226921,"RG.hem","PLPP71"
"CFAP77",-0.014063907948439,0.000323768561164133,0.00587120508513389,"RG.hem","CFAP77"
"GTF3C4",-0.00328867422989775,0.00166656631141728,0.0153364007027288,"RG.hem","GTF3C4"
"RPL7A",0.00555379484585774,0.00262097000858792,0.0207011915150333,"RG.hem","RPL7A"
"ADAMTS13",-0.00807948965725832,0.00543887832166815,0.0329094918594261,"RG.hem","ADAMTS13"
"FAM163B2",0.0184943312119403,0.000408055086259418,0.00674133577652689,"RG.hem","FAM163B2"
"DBH-AS11",-0.00867010814586136,0.00118002075241542,0.0125142673881322,"RG.hem","DBH-AS11"
"SARDH1",-0.0132688589541315,4.46471631975591e-05,0.002402166203906,"RG.hem","SARDH1"
"VAV2",-0.00334430719389545,0.00320789146231747,0.0233868907376993,"RG.hem","VAV2"
"COL5A11",-0.0117274121360875,0.000362187999608834,0.00626589121295411,"RG.hem","COL5A11"
"OLFM11",0.00726704384244314,0.0101007880502992,0.0493154325226496,"RG.hem","OLFM11"
"PPP1R26",-0.00314666089852419,0.00577281015035125,0.0340076837576894,"RG.hem","PPP1R26"
"C9orf116",0.00644291360395102,0.00544692195939061,0.0329407146296455,"RG.hem","C9orf116"
"KCNT1",0.0164009934530987,0.00020519364768169,0.00449070907454707,"RG.hem","KCNT1"
"CAMSAP1",-0.00163858097638042,0.00919008840666551,0.0462686266288172,"RG.hem","CAMSAP1"
"EGFL71",0.0102015085268608,0.00383793969692341,0.0264034153084759,"RG.hem","EGFL71"
"SNHG7",0.00411670903476515,0.00725922636203264,0.0392361968756322,"RG.hem","SNHG7"
"AL355987.3",-0.00376592522600506,0.00651421364507871,0.0368029130014755,"RG.hem","AL355987.3"
"MAMDC4",-0.00307506987248492,0.00966142529813811,0.0479641720583823,"RG.hem","MAMDC4"
"PTGDS1",0.0308399234045954,3.54947363859943e-05,0.00230088570283668,"RG.hem","PTGDS1"
"AL807752.72",0.0298009762874809,0.000795326273509489,0.00987002926063965,"RG.hem","AL807752.72"
"LCNL11",0.0249269917457887,0.00227173365504659,0.0186986501407991,"RG.hem","LCNL11"
"ABCA2",-0.00697611243133637,0.00941299532107226,0.0470678926509998,"RG.hem","ABCA2"
"NPDC1",0.00446831245234865,0.00340429261565915,0.0243953350358115,"RG.hem","NPDC1"
"SAPCD2",-0.00890952505038442,0.000235405321720663,0.00487526082464284,"RG.hem","SAPCD2"
"MAN1B1-DT1",0.00745437188534997,0.00290716327592506,0.0219993072839692,"RG.hem","MAN1B1-DT1"
"DPP7",0.0138354479488155,0.000484769502553362,0.0072855349541097,"RG.hem","DPP7"
"GRIN12",0.0209221536666771,5.00136272985064e-05,0.00251345926665188,"RG.hem","GRIN12"
"NDOR1",-0.00510255511273197,0.00110620427028167,0.0121795655706797,"RG.hem","NDOR1"
"MRPL412",0.00390480359215227,0.00044523647941001,0.0070044464075604,"RG.hem","MRPL412"
"KLF6",-0.00356697297351122,0.00239084794646418,0.0194509459192935,"RG.hem","KLF6"
"AKR1E21",-0.0100724687912003,0.00339890946255035,0.0243830211711223,"RG.hem","AKR1E21"
"AKR1C2",0.0156912001888138,0.00081344217291619,0.00997838705367576,"RG.hem","AKR1C2"
"NET1",-0.0030795145403939,0.00541658255484449,0.0328365544975615,"RG.hem","NET1"
"PFKFB3",-0.00510094034339925,0.000963679906350501,0.0111743946612094,"RG.hem","PFKFB3"
"GATA3",0.0240954832424742,0.000425554043825201,0.00685958910814259,"RG.hem","GATA3"
"USP6NL1",-0.00345036539351308,0.000118723083666458,0.00344659944866961,"RG.hem","USP6NL1"
"CCDC31",0.0121422474829918,0.000958182172292535,0.0111186329568467,"RG.hem","CCDC31"
"OPTN",0.00658636119180683,0.00399135666716303,0.0270236946160564,"RG.hem","OPTN"
"MCM101",-0.0126771605299619,0.000166190469661734,0.00403988007652116,"RG.hem","MCM101"
"FRMD4A",-0.0031052530785699,0.000639690135614702,0.00861872994904582,"RG.hem","FRMD4A"
"ACBD71",-0.0108327308148212,0.000141254904406888,0.00371940523985576,"RG.hem","ACBD71"
"FAM171A1",-0.00306697361918641,0.000820600268129919,0.0100040097642636,"RG.hem","FAM171A1"
"C1QL3",0.0234797343124624,3.52477012463265e-05,0.00230088570283668,"RG.hem","C1QL3"
"CUBN1",-0.0191660499738329,2.84219205037744e-05,0.00224165442110017,"RG.hem","CUBN1"
"TRDMT11",-0.0095275945762804,0.000506639246971085,0.00744778149850664,"RG.hem","TRDMT11"
"AL133415.1",-0.0134733077200656,0.00441954461005246,0.0288575524073045,"RG.hem","AL133415.1"
"ARL5B",-0.00196680034587522,0.00324965838071825,0.0236167203616269,"RG.hem","ARL5B"
"PLXDC22",-0.0206051538722269,1.44307038476769e-05,0.00193875637853864,"RG.hem","PLXDC22"
"NEBL2",-0.0200307158484856,7.38448462029521e-06,0.00163185401798864,"RG.hem","NEBL2"
"C10orf1131",-0.0130541416092573,0.000367108853353093,0.0062903439511383,"RG.hem","C10orf1131"
"SKIDA11",-0.0113147558744205,6.15618336708497e-05,0.00268559339805726,"RG.hem","SKIDA11"
"COMMD31",0.00589526584311941,0.0015248294209149,0.0146131380069864,"RG.hem","COMMD31"
"COMMD3-BMI1",-0.003268616153945,0.00766669366307231,0.0407468233176326,"RG.hem","COMMD3-BMI1"
"PIP4K2A1",-0.00453215789094173,0.000156712042978103,0.0038940630342149,"RG.hem","PIP4K2A1"
"ARMC3",-0.0202067831786783,0.00825364160249814,0.0428213284916401,"RG.hem","ARMC3"
"MYO3A",-0.0107450276757932,0.0010815212381912,0.012030898901202,"RG.hem","MYO3A"
"GAD21",0.0370745255387242,1.01613856354366e-06,0.000793090864265859,"RG.hem","GAD21"
"MASTL",-0.00699848846470677,0.000259587565093018,0.00515375508999557,"RG.hem","MASTL"
"ARMC41",-0.0140374360811998,0.00015256747614138,0.00385662935873623,"RG.hem","ARMC41"
"NRP1",-0.00872379730997117,0.0102945378886886,0.0499141291863393,"RG.hem","NRP1"
"FZD8",0.0178970730413731,0.0051281980026488,0.0317142697167641,"RG.hem","FZD8"
"AL132657.11",0.00935833077111315,0.0067086280518503,0.0374376813552529,"RG.hem","AL132657.11"
"CXCL12",0.0118667517023413,0.00208527239626325,0.0176591719559733,"RG.hem","CXCL12"
"TMEM721",0.0264942436926637,0.000854730705822231,0.0103031367347191,"RG.hem","TMEM721"
"GPRIN2",-0.00951304977318418,0.00114748394288953,0.0123641777851668,"RG.hem","GPRIN2"
"AGAP9",-0.00613892701380995,0.00813757480021583,0.042466406353147,"RG.hem","AGAP9"
"SGMS1-AS1",-0.00672306342151385,0.00110189678109982,0.0121487130763198,"RG.hem","SGMS1-AS1"
"CISD1",0.00366445541515706,0.00344398195122714,0.0245427429027626,"RG.hem","CISD1"
"FAM13C",0.00824340636516957,0.00117503066415016,0.0124993638582004,"RG.hem","FAM13C"
"SLC16A9",-0.00649093204005999,0.00623922948360021,0.0357302917673415,"RG.hem","SLC16A9"
"RTKN21",-0.0089112295947171,0.000430716273143649,0.00688335778694222,"RG.hem","RTKN21"
"LINC015151",-0.0169822349849747,0.000681206909253859,0.00896164390466879,"RG.hem","LINC015151"
"LRRTM31",0.0177358497340261,0.000580391100033062,0.00813204677749635,"RG.hem","LRRTM31"
"DNAJC12",0.0133997518178996,0.00116112719586176,0.0124234989261432,"RG.hem","DNAJC12"
"PBLD",-0.00313720034706565,0.00986549598254426,0.0485780874479094,"RG.hem","PBLD"
"DNA21",-0.00748993038495846,0.000395104271822989,0.00655863924644855,"RG.hem","DNA21"
"FAM241B1",0.00553079038303352,0.00444283305690314,0.0289393738383671,"RG.hem","FAM241B1"
"PPA1",0.00788343722907028,0.00624912824192473,0.0357302917673415,"RG.hem","PPA1"
"EIF4EBP2",-0.00381083796775755,0.00110704851316026,0.0121805521819494,"RG.hem","EIF4EBP2"
"SGPL1",-0.00287984454447111,0.00124449148847889,0.0129262143600629,"RG.hem","SGPL1"
"PCBD1",0.0125932941387953,0.000126083012364013,0.00354548066649396,"RG.hem","PCBD1"
"MCU",-0.00121020374552696,0.00284906054936653,0.0217739992080138,"RG.hem","MCU"
"NUDT131",-0.00355126242507243,0.00908707890727105,0.0459407700763779,"RG.hem","NUDT131"
"USP541",-0.00365397072150726,0.00309067690139249,0.0227958158489014,"RG.hem","USP541"
"FUT11",-0.00303406306203572,0.000796157493175939,0.00987002926063965,"RG.hem","FUT11"
"AC022400.71",-0.000614522037832193,0.000795750163534167,0.00987002926063965,"RG.hem","AC022400.71"
"CAMK2G",-0.00204763162919254,0.00945989266155112,0.0472146343383106,"RG.hem","CAMK2G"
"VCL1",-0.0102531621257439,6.66470962818872e-05,0.0028309231081209,"RG.hem","VCL1"
"AC010997.3",-0.0160375487787574,0.000132316887334672,0.00363837628359276,"RG.hem","AC010997.3"
"ZNF503",-0.00858880835956045,0.000778467710278943,0.00975579847515507,"RG.hem","ZNF503"
"AC010997.4",-0.0200313343178391,9.49268715672072e-05,0.00318713592511326,"RG.hem","AC010997.4"
"RPS24",0.00498988962060325,0.00223542570238262,0.0184815604422897,"RG.hem","RPS24"
"AL356753.11",0.00793148322922216,0.0010750155429626,0.0119833051650272,"RG.hem","AL356753.11"
"ZMIZ1",-0.00363720057570729,0.0022035557236844,0.018267895704155,"RG.hem","ZMIZ1"
"ZCCHC24",-0.0039398870473172,0.00242320481451062,0.0195887182596168,"RG.hem","ZCCHC24"
"RGR",0.0203895491788712,0.00057453178899935,0.0080920747000336,"RG.hem","RGR"
"BMPR1A",-0.00226741377290933,0.00975189397157119,0.0482014222106992,"RG.hem","BMPR1A"
"NUTM2D",-0.00899029228648555,0.000363976806773295,0.00627063213785978,"RG.hem","NUTM2D"
"IFIT21",0.0109954269760266,0.00522259433010848,0.0320646234622598,"RG.hem","IFIT21"
"IFIT31",0.0141563410589972,0.000169223844211762,0.00408287304846346,"RG.hem","IFIT31"
"SLC16A12",0.0154716887863803,0.000178811667014776,0.00419505685651962,"RG.hem","SLC16A12"
"PANK1",-0.00278117276240255,0.0031798914470248,0.0232352321622577,"RG.hem","PANK1"
"KIF20B1",-0.00595023216242352,0.00213436848778164,0.0179524970095276,"RG.hem","KIF20B1"
"HTR7",0.0153798582355928,0.00101255593923292,0.0115682642194818,"RG.hem","HTR7"
"IDE",-0.00291664771639973,0.00983065639058026,0.0484422299689662,"RG.hem","IDE"
"KIF111",-0.0126883035730907,4.56878761989229e-05,0.00242581582146978,"RG.hem","KIF111"
"MYOF1",-0.0312398304204869,4.79097560785406e-05,0.00250650920586718,"RG.hem","MYOF1"
"CEP551",-0.00652749739005585,0.00512087002073786,0.0316932373484394,"RG.hem","CEP551"
"HELLS1",-0.00720566941635711,0.000816351239524544,0.00998993582802553,"RG.hem","HELLS1"
"CCNJ1",-0.00608237380191726,2.85381425001467e-05,0.00224165442110017,"RG.hem","CCNJ1"
"ARHGAP19-SLIT1",-0.00802266297468588,0.000238499172279247,0.00488559879295945,"RG.hem","ARHGAP19-SLIT1"
"ARHGAP191",-0.00908368367499517,6.64717072412657e-06,0.00163185401798864,"RG.hem","ARHGAP191"
"GOLGA7B2",0.018265166745226,0.00100640052982374,0.0115289644796912,"RG.hem","GOLGA7B2"
"CNNM1",0.00762859621286436,0.00824690940887604,0.0428154920452454,"RG.hem","CNNM1"
"ENTPD7",-0.00518679842012443,0.00722908492138568,0.0391427909144872,"RG.hem","ENTPD7"
"DNMBP1",-0.00950946508614892,0.00456834662204663,0.0294461593512882,"RG.hem","DNMBP1"
"SCD",-0.0120668228165238,0.000200263561386764,0.00444629180790062,"RG.hem","SCD"
"WNT8B1",-0.046514348596802,0.000109608095833415,0.00337893428726381,"RG.hem","WNT8B1"
"FBXW41",-0.00877833580539008,0.000768897416826402,0.00969591656640231,"RG.hem","FBXW41"
"SFXN2",-0.00777643865700952,0.000931892892131827,0.0108910413143182,"RG.hem","SFXN2"
"AS3MT",-0.00771392086098353,0.000290828759822103,0.00551617745274802,"RG.hem","AS3MT"
"ATP5MD",0.00488086665839075,0.00501059687490004,0.0313113609605154,"RG.hem","ATP5MD"
"PDCD11",-0.00208941643034401,0.00140854348925367,0.0139870957106796,"RG.hem","PDCD11"
"SH3PXD2A1",-0.00585926043370931,0.000479585558105381,0.0072549114277216,"RG.hem","SH3PXD2A1"
"CFAP431",-0.0252685739458647,0.0075146471351782,0.0402702255673677,"RG.hem","CFAP431"
"GSTO1",0.0105973882259338,0.000336863278504755,0.00598065957801784,"RG.hem","GSTO1"
"DCLRE1A",-0.00377816722751274,0.00335890393643471,0.0241712297984809,"RG.hem","DCLRE1A"
"AFAP1L21",-0.0149634152070669,3.89630610442652e-05,0.00238198292284786,"RG.hem","AFAP1L21"
"ABLIM11",-0.0223901388568769,2.80903532794409e-05,0.00224165442110017,"RG.hem","ABLIM11"
"ATRNL11",-0.00608871618969755,0.00730846211232749,0.0393744616004933,"RG.hem","ATRNL11"
"GFRA1",-0.0190955101501169,0.000678424067515904,0.00894644025635148,"RG.hem","GFRA1"
"EMX2OS1",-0.0179873651653436,0.0016384672968353,0.0151970907468671,"RG.hem","EMX2OS1"
"CASC21",-0.00939202955834098,0.00552852776566214,0.0332706478789314,"RG.hem","CASC21"
"GRK5",-0.00681556793875531,0.00276541128770753,0.0213469648947333,"RG.hem","GRK5"
"BAG3",-0.00324858357513255,0.00401264834276114,0.0270996472387061,"RG.hem","BAG3"
"MCMBP",-0.00202528816506216,0.00938934438482793,0.0469933047179868,"RG.hem","MCMBP"
"PLPP4",0.0226822356252969,0.00106350653378486,0.0119028264103918,"RG.hem","PLPP4"
"LINC01561",0.0228756686714119,0.000379647247419765,0.00640992282489793,"RG.hem","LINC01561"
"GPR261",0.0266492283075329,5.52840503784366e-05,0.00258972437242829,"RG.hem","GPR261"
"FANK1",-0.00974120501799605,0.00447885284963711,0.0290684213293094,"RG.hem","FANK1"
"DOCK12",-0.00608332871006107,0.00201105347781346,0.0172845655939229,"RG.hem","DOCK12"
"MKI671",-0.0157953637783851,3.33784979425397e-05,0.00228528908974621,"RG.hem","MKI671"
"EBF3",-0.01851310307431,0.000919472588853341,0.0107936051321322,"RG.hem","EBF3"
"BNIP3",0.00533769000987951,0.000891970997951474,0.0106096565054788,"RG.hem","BNIP3"
"ADGRA1-AS1",0.00897936038138478,0.00702994165210378,0.0384905997987134,"RG.hem","ADGRA1-AS1"
"KNDC1",-0.0061854580063163,0.00764717331501477,0.0406698597949435,"RG.hem","KNDC1"
"ADAM8",-0.00398239062095814,0.00809979568943196,0.0423651335784579,"RG.hem","ADAM8"
"ZNF511-PRAP1",-0.00545401759141877,0.00131787906243937,0.0134292209260315,"RG.hem","ZNF511-PRAP1"
"CALY1",0.0280862914563784,4.2032869080357e-05,0.00238198292284786,"RG.hem","CALY1"
"FUOM",0.0123296039277359,0.00351560252596578,0.0249320476149445,"RG.hem","FUOM"
"AL360181.31",-0.000910014397362471,0.000251324927419069,0.00505034120618547,"RG.hem","AL360181.31"
"PGGHG",-0.018781904959703,0.000393997066173017,0.00655863924644855,"RG.hem","PGGHG"
"IFITM1",-0.01151112132646,0.00410000081801159,0.0275054502092789,"RG.hem","IFITM1"
"SIGIRR1",0.0139518985538693,0.00149741696523575,0.0144556263372429,"RG.hem","SIGIRR1"
"CEND11",0.011237938833029,0.00327594991963615,0.0237478969727165,"RG.hem","CEND11"
"RPLP21",0.00616526705440741,0.00555552021628716,0.0333796405966655,"RG.hem","RPLP21"
"POLR2L",0.00741647236564695,0.00582370722524601,0.0341695595502348,"RG.hem","POLR2L"
"AP006623.1",0.00313631941270207,0.00414976924379315,0.0277126294431383,"RG.hem","AP006623.1"
"DUSP81",0.0116676708441462,0.00357340747093443,0.025231132978282,"RG.hem","DUSP81"
"AC068580.41",-0.0033750767203664,0.000107862154287255,0.00335606904945123,"RG.hem","AC068580.41"
"CDKN1C1",0.00917278835462292,0.00247548452361514,0.0198679304355214,"RG.hem","CDKN1C1"
"OSBPL5",-0.00285098675489884,0.00601474004242792,0.0348454975939387,"RG.hem","OSBPL5"
"STIM11",-0.00420974546099851,0.00445103842323535,0.0289590876062954,"RG.hem","STIM11"
"RRM1",-0.00387550341042095,0.00621459832721988,0.0356593784570409,"RG.hem","RRM1"
"TRIM68",-0.0025374820399811,0.00311654733170173,0.0228863468976331,"RG.hem","TRIM68"
"TRIM5",-0.00310401740962543,0.0084637104913657,0.0435766351008401,"RG.hem","TRIM5"
"DNHD11",-0.00904839991864072,0.0015750008592056,0.0148928464372804,"RG.hem","DNHD11"
"ZNF2141",-0.00380307748535748,0.00206849189644027,0.0176187481268826,"RG.hem","ZNF2141"
"LMO1",0.0250874072506535,0.00019793430970157,0.00442501065497651,"RG.hem","LMO1"
"TMEM9B-AS1",-0.00908209793741283,0.00194392731537308,0.0168300556816782,"RG.hem","TMEM9B-AS1"
"SCUBE2",-0.0199798043238821,5.53531323020731e-05,0.00258972437242829,"RG.hem","SCUBE2"
"AC132192.2",0.00482764555494058,0.00541693454951817,0.0328365544975615,"RG.hem","AC132192.2"
"WEE11",-0.00563339473928451,8.56953747704145e-05,0.00304001987729508,"RG.hem","WEE11"
"MRVI11",-0.0163128161618977,6.95936974463637e-05,0.0028544803349715,"RG.hem","MRVI11"
"PARVA1",-0.00759526791783429,0.00249922909234077,0.0200105866711604,"RG.hem","PARVA1"
"TEAD1",-0.00337516699608126,0.00290684449299829,0.0219993072839692,"RG.hem","TEAD1"
"AC018523.21",-0.000560083563598119,0.00224656366104116,0.0185387444033054,"RG.hem","AC018523.21"
"PDE3B1",-0.00475980527585097,0.00188074228900433,0.0165091522527679,"RG.hem","PDE3B1"
"SOX61",-0.00714080585252679,0.00752917132612224,0.040321285459502,"RG.hem","SOX61"
"PLEKHA7",-0.0104203235072745,0.00247040066142523,0.0198579367908689,"RG.hem","PLEKHA7"
"RPS13",0.00643366618680031,0.00100174343005436,0.0115023827666894,"RG.hem","RPS13"
"KCNJ11",-0.00665555369714284,0.00687939465473464,0.0380666126575495,"RG.hem","KCNJ11"
"IGSF22",0.00903970372254321,0.00162951499679713,0.0151596550797132,"RG.hem","IGSF22"
"NAV21",-0.0103034127480752,0.000241640427095404,0.00493410477122242,"RG.hem","NAV21"
"DBX1",-0.0245668987096728,0.00133392017067701,0.0135357476674318,"RG.hem","DBX1"
"AC104009.1",0.0101042132904003,0.0101502180750485,0.0495118373978112,"RG.hem","AC104009.1"
"SVIP",0.00460962517798886,0.000709832992733082,0.00922497128478638,"RG.hem","SVIP"
"LUZP2",0.016431431563835,0.000770180471027274,0.00970451442845529,"RG.hem","LUZP2"
"FIBIN1",0.0270101371680676,4.16314060070896e-05,0.00238198292284786,"RG.hem","FIBIN1"
"BBOX11",0.0257625524452151,1.2353237395545e-05,0.00186349163365881,"RG.hem","BBOX11"
"LGR4",-0.008737225649227,0.0039875398006164,0.0270091816708978,"RG.hem","LGR4"
"KIF18A1",-0.00958039624989373,0.000119551504875837,0.00345202296994791,"RG.hem","KIF18A1"
"KCNA41",0.0176394601672554,0.000190672528935556,0.0043164730568707,"RG.hem","KCNA41"
"MPPED2",0.0131653848984232,0.00622748318726367,0.0356952436525649,"RG.hem","MPPED2"
"DCDC11",-0.0196518859873378,6.86730484213422e-05,0.0028544803349715,"RG.hem","DCDC11"
"PAX6",-0.00879737006190607,0.00182155215121766,0.0161903487185045,"RG.hem","PAX6"
"AL035078.42",-0.00198151060998227,3.61852762643717e-05,0.00231966573967136,"RG.hem","AL035078.42"
"TCP11L1",-0.00253881647952451,0.00313821079048432,0.0229931277209294,"RG.hem","TCP11L1"
"LINC00294",-0.00398185168707097,0.0010464340671696,0.0118032790203944,"RG.hem","LINC00294"
"KIAA1549L1",-0.00852495055193807,0.000933396945093135,0.0108910413143182,"RG.hem","KIAA1549L1"
"AL049629.21",-0.00538764886782068,0.00139819630936398,0.0139107506396977,"RG.hem","AL049629.21"
"PRR5L1",-0.00651723574776275,0.000612817176475691,0.00839536952170291,"RG.hem","PRR5L1"
"C11orf74",0.0026031265752827,0.00825574377072527,0.0428213284916401,"RG.hem","C11orf74"
"C11orf962",0.0242524765692759,2.08622577908111e-05,0.00210461064375926,"RG.hem","C11orf962"
"CKAP5",-0.00299902188230753,0.00143466012522623,0.0141286449550193,"RG.hem","CKAP5"
"LRP42",-0.0127320523564724,2.90391469630437e-05,0.00224165442110017,"RG.hem","LRP42"
"NUP160",-0.00220533940630711,0.00270529921905407,0.021061619216668,"RG.hem","NUP160"
"FOLH1",0.0220323356310394,0.000813461596853134,0.00997838705367576,"RG.hem","FOLH1"
"TNKS1BP1",-0.00474934467092322,0.00292804347286425,0.0220539195965944,"RG.hem","TNKS1BP1"
"P2RX3",-0.0176099211922661,0.00923182171323187,0.0464063638347168,"RG.hem","P2RX3"
"SLC43A31",-0.00772037317581714,0.00975263968527806,0.0482014222106992,"RG.hem","SLC43A31"
"CLP11",-0.00299359417619165,0.00975615180982308,0.0482014222106992,"RG.hem","CLP11"
"CNTF",-0.00234171790270576,0.00661199159035749,0.037095742039786,"RG.hem","CNTF"
"AP001636.31",-0.00943666047991708,0.0102765597784092,0.0498719036029174,"RG.hem","AP001636.31"
"DTX42",-0.00930103661345507,1.30092575375061e-05,0.00191191335622017,"RG.hem","DTX42"
"CPSF7",-0.0014076551472193,0.00419842472065415,0.0279220327219112,"RG.hem","CPSF7"
"SYT7",-0.0090326402957167,0.000428020680489254,0.00687431025251448,"RG.hem","SYT7"
"DAGLA",-0.0057635116967593,0.000175740067958164,0.00415926750280457,"RG.hem","DAGLA"
"MYRF1",-0.0173806464189554,2.08554997197783e-05,0.00210461064375926,"RG.hem","MYRF1"
"TMEM258",0.00356893285946722,0.00894036767334302,0.0454250270500477,"RG.hem","TMEM258"
"FADS2",-0.00497516034507104,0.000416868022563278,0.00678648552004882,"RG.hem","FADS2"
"FTH11",0.0095822627701038,0.000323668434820843,0.00587120508513389,"RG.hem","FTH11"
"INCENP",-0.0084627114492161,8.2524173612554e-06,0.00169159140198596,"RG.hem","INCENP"
"AHNAK1",-0.0173226779746985,0.000160403682039071,0.00394075469070418,"RG.hem","AHNAK1"
"MTA2",-0.00282680160698219,0.00200321394409283,0.0172355417226025,"RG.hem","MTA2"
"EML3",-0.0137141571893931,0.00145633639589496,0.0142465004643276,"RG.hem","EML3"
"ROM1",0.0110265393103549,0.00132707600492709,0.0134973747923933,"RG.hem","ROM1"
"GANAB",-0.00448657949317311,0.00384665424236044,0.0264034153084759,"RG.hem","GANAB"
"AP001458.2",-0.00365239721159034,0.0038635137324992,0.0264690047352587,"RG.hem","AP001458.2"
"GNG32",0.0150842998636344,0.000503550212880508,0.00742265204210437,"RG.hem","GNG32"
"HNRNPUL2",-0.00197345003192434,0.00487016588234056,0.0307067763698668,"RG.hem","HNRNPUL2"
"CHRM11",0.0244803153351305,0.000153028606578348,0.00385662935873623,"RG.hem","CHRM11"
"ATL3",-0.00509484374708729,0.00106059877087754,0.0118800310622723,"RG.hem","ATL3"
"COX8A1",0.00771355602526272,0.00529861593417837,0.0323839351226921,"RG.hem","COX8A1"
"AP000721.11",-0.00461078427485823,2.88359361626641e-05,0.00224165442110017,"RG.hem","AP000721.11"
"MACROD1",0.00508493038503919,0.00588731851141389,0.0343803213070664,"RG.hem","MACROD1"
"AP006333.11",-0.00576696993622716,0.002760232439267,0.0213376014378394,"RG.hem","AP006333.11"
"AP001453.2",0.00646792742592115,0.00640640255752599,0.0363592628976888,"RG.hem","AP001453.2"
"DNAJC4",0.00410228262333021,0.0100527163281499,0.0491401860244299,"RG.hem","DNAJC4"
"VEGFB1",0.0103660637297022,3.86221809984023e-05,0.00238198292284786,"RG.hem","VEGFB1"
"FKBP21",0.00163964210802912,0.000261355362144473,0.00516977561320335,"RG.hem","FKBP21"
"PLCB3",-0.0041675346568061,0.00116145591224522,0.0124234989261432,"RG.hem","PLCB3"
"TRMT1121",0.00428640686233054,0.00963785000483273,0.0479102361958747,"RG.hem","TRMT1121"
"PRDX5",0.00493089942890639,0.00288494604647032,0.0219710373157296,"RG.hem","PRDX5"
"RASGRP21",0.00971599099273301,0.00619418024179843,0.035554858919939,"RG.hem","RASGRP21"
"ARL2-SNX15",-0.00528711173243644,0.000387388388893385,0.00650659311667858,"RG.hem","ARL2-SNX15"
"SNX15",-0.0054693283297488,0.000388096433376647,0.00650748177331613,"RG.hem","SNX15"
"CDCA5",-0.00807397739424795,0.00179405718247154,0.0160490284079188,"RG.hem","CDCA5"
"FAU2",0.00330244088992674,4.01139422492748e-05,0.00238198292284786,"RG.hem","FAU2"
"POLA2",-0.00497688057714467,0.000876015055146367,0.0104506718441371,"RG.hem","POLA2"
"NEAT1",-0.0127726773666638,0.00543972023300594,0.0329094918594261,"RG.hem","NEAT1"
"FAM89B1",0.00726767885552052,0.00935907161884897,0.0469291006523272,"RG.hem","FAM89B1"
"PCNX3",-0.00414516324207303,0.00420178828023758,0.0279328931759945,"RG.hem","PCNX3"
"AP5B1",-0.00699074214225918,0.0047750329942711,0.0302963080033529,"RG.hem","AP5B1"
"CCDC85B2",0.00420472735788814,0.000125172771498849,0.00353219179154358,"RG.hem","CCDC85B2"
"YIF1A",0.00534777203821799,0.00238768593184102,0.019435016957058,"RG.hem","YIF1A"
"TMEM151A1",0.017247929615234,0.000346176261295688,0.00608012081999314,"RG.hem","TMEM151A1"
"SLC29A2",-0.0070519800920685,0.00387384699407593,0.0265172876723408,"RG.hem","SLC29A2"
"BBS1",-0.00338608967888959,0.00953848705740873,0.0475040788625839,"RG.hem","BBS1"
"PITPNM1",-0.0072977472391683,0.00697388697869248,0.0382485591991421,"RG.hem","PITPNM1"
"NUDT8",0.00825512114624088,0.00738749968470545,0.0397339661482275,"RG.hem","NUDT8"
"TPCN2",-0.00325251618461351,0.00704795395092973,0.0385108411381032,"RG.hem","TPCN2"
"ANO1",-0.0119740115727555,0.00504032708273617,0.0314358266779152,"RG.hem","ANO1"
"AP000812.5",-0.0057137853756078,0.0096603508057159,0.0479641720583823,"RG.hem","AP000812.5"
"FOLR1",0.0249608512402405,0.00105922606603406,0.0118777664713033,"RG.hem","FOLR1"
"CLPB",-0.0022231380201697,0.00281123738884642,0.0215962444437756,"RG.hem","CLPB"
"ARAP1",-0.0104684697709424,0.00606327459275908,0.0350276718689063,"RG.hem","ARAP1"
"ATG16L2",-0.00793901748741855,0.00308706093349622,0.0227949878556902,"RG.hem","ATG16L2"
